formula,target
Nb2Se,1
In3Rh3Y3,0
Ag3Cl9Tl6,0
YCoGe2,1
F12K6Y2,0
Ni3Rb2S4,0
In2Pd6,0
O12Rh4Sc4,0
PdI2,0
O24P6SrTi4,0
Cr4K12O16,0
Fe2GaNi,0
ClNiPdTeSe2,1
Cl8F12Ir2,0
CuLa4LiO8,0
Mn3SnO8,1
F20I4Sn12,0
Co8N16Sr20,0
B4Na4O12Sr4,0
Au2Te2,1
La4O8V8,0
Mg2Zn,1
Y2Cl5,1
Cu2O18Se6Sr4,0
VGa2S4,1
ThTeO,1
BrIInIrS4,1
RbS,0
CB2GdNi2,0
Mn4O24Sb4V4,0
Cl6Gd6O12W2,0
Ba8Se12Zn4,0
Ge6NiY2,0
GeMnZn2H3O8,1
C4Na2O14Pb4,0
CdCu2S4Sn,0
Cl2N2Zr3,1
C4Ag2O10Pt,0
Br2Co2Ca3S5,1
Rh6Y14,0
Si(PbSe2)2,1
N2S2Mo3,1
P2Se3,1
B2H2O2Nb3,1
AlCuP2O6,1
Al8Mg4S16,0
As2Pb2S6,1
BiBrISb,1
Al4Ba12O16,0
Gd6Pd16Sb8,0
Cs8Cu2K4O16Si4,0
Cl4Cu4H4S4,1
C2In2Ti4,0
Nb4O6,0
Ce2Ru6Si4,0
Si2Te2,1
AuFSnBr2N2,1
C8Cl4F12Te4,0
YF2,1
AgBrCaI,1
P2Sc2Se8,1
SrP,1
ZnH2O2,1
As16Cl4Cu4S12,0
I2Mn2Sr4S6,1
AgFe2O4,1
GdOF,1
NiIr3Se3S5,1
Rh12Si6Y6,0
MnH2Re2O10,0
AlBiCl6,1
Cu2I2O4,1
MoVS2Te2,1
F16Rb4Tl4,0
Li14Sn6,0
AgN3,1
O18Ti10,0
C8H8N20Na4O8,0
Pd2Si2Te6,0
Cs2Te2Hg4I6O6,1
Ta2F3S3,1
Co6Ge2Mn4,0
BFe2H2S2,1
PbBr3,1
Br2Cu2N2C4F4,1
Cs4O8P4S4,0
Bi4Cs4Pt2,0
Bi4O14Sn4,0
Mn2Cl7,1
C2Cu2F2S2,1
Bi2Te4Pb,1
Fe2Se2,0
BiCoZr,0
LaRh2Si2,0
F6FeRb3,0
NZn,0
Bi2O2Pr2S4,0
BiB,1
BrHfMnSeWI2S3,1
Br2Gd2O4,0
N4O8,0
BH2Mn2S2,1
Bi4Mn2Sr2,0
C4H8Cu2N16O4,0
Ba4Cl2Co4F14,0
Au2K2Se2,0
NiSi2,0
K2S2Hg4I6O6,1
Nb2S2Se2Co4,1
Ag2N2O4,0
Cr2Se4Ti,0
C36F24,0
As6Br2Cd4,0
Mo8S8Br24,0
H6RuYb2,0
Br4Hf4O4,1
AuI2,1
GdMn3O12V4,0
VTe,1
O14Si4Sr2V2,0
Al4Ir4Y4,0
H20O16S2,0
Cl4N4Zn2,0
Co2Ge2Lu,0
ClHf2Ti2Br3S4,1
SiAs2,1
W(ClO)2,1
Fe2Ta2S10,1
C2Br5La4,0
Li2Nb2I12,1
O36S6,0
F6KOs,0
Ba2Co3O7,1
KNbCl6,1
HgF2Pb2S2,1
Co4Ga2Y12,0
Ba2Tl2Co3O10,1
GeIn3F8,1
Ba2LiO6Os,0
MgNi6Si6,0
Al8Ca4O32Si8,0
I6Ir2,0
LuC2,1
CsO8P2Sb,0
V,0
BiCe,0
Lu2O7Si2,0
Al4Lu2,0
B12Pr8Re13,0
FeS4C6H8,1
CH5I3N2Sn,0
Cu20Sn6,0
Ca12O36Si8Sn4,0
Li2O6Pt,0
Nb6Te2,0
Ag6Sb2,0
Ta2Cl8,0
N4Ni8V16,0
Cr2F10,0
Ni4Se16Ta22,0
ZrF4,1
CEr3Pb,0
As2Br2Mn2Se4,1
B2N2Na2S2,1
Ge4Li4O16Sc4,0
Br2I2S4Sc4,1
Te2Pd3Pb2,1
F6K2NaTl,0
As4Zn6,0
AlTc2,0
C2Cs2Ru2O4Br8,1
BNiPSeSiZnCl5Zr5,1
Li7NbO6,0
Ga2N2O10P2,0
NbFeTe2,1
MnOZnBr2,1
B4Fe4O16Pb4,0
Cl2Mn2Mo2O8,1
NiSn4,1
V2Cl4N8C16F16,1
Sb2W2O10,1
C2K2O2Ru2Cl10,1
OTlBr2Sc2,1
La8S20Si4,0
Ga2Te,1
YbCl2,1
YBC,1
As2Li2Mn2O10,0
ThBrN,1
Ag2Cs4F8,0
F2Ti2,1
Ge4I8,0
ISbSe,1
Cu2Cl4O12,0
Y3I7O,1
Na6O12Os3,0
Ba2Ga2H10,0
Au2Te4,1
AsCu2Cl8,0
H24Na4O24P4,0
Cu3Sn,0
K2P2S10Ti2,0
SeY,0
B6O15Pb6,0
Co8O32Pb4V8,0
Cd2Cs2Gd2Se6,0
Fe2P2Te5,1
Cl6PbRb2,0
BiO2,1
ReS2,1
Na8O12Pr4,0
Si4Te12Tl12,0
ClHfIMnSSeTe,1
O28P8Pd4Zn4,0
C2F2Mn2,1
AsSSeNi2,1
ClHHfSe,1
Cr8O24Pb8,0
O20Sb4Tl20,0
HgNa2Sn,0
Li2PtSb,0
Hf2F6,1
B6O18ScSr6Yb,0
Cl6Sc2,0
Ag2DySi2,0
Ge4Hf4Mo4,0
BeNi2Si,0
Ir4La12,0
S2Hf3,1
Ge8Lu6Ni22,0
C8H8Mo4O16,0
B6Nb3Ni20,0
GeTi2,0
Ba4Ca4O28V8,0
B2Cr2O6,0
Na4O24Sc4Se8,0
F2P6O12,1
Ba2Mn4O10Tb2,0
La2O2Sb2Zn2,0
Ga9Ni6Y3,0
RuI2,1
B12Tb,0
BrCl3O4Pd4,1
VSe2,1
Te2Au4S12,1
NdPd3,0
K8S12Te4,0
LiMnF5,1
Al36Mg6V4,0
C12H36Cl2MoP4,0
Ba16Li8N8,0
Al8Sn6Sr22,0
Br2C2Mn2,1
Ag2H2,1
Ni3Ta,0
Co16Si7Ti6,0
Ag4O6,0
B6Rb6S12,0
Pb2S4Ta2,0
Cd10I20,0
Al3CaCu2,0
GeKS2,1
Ba3Lu4O9,0
Ru2Sb2Se6,1
Hf4O12Sr4,0
Cs2F6Tl2,0
P16Pt8Si16,0
B6O18SnSr7,0
Co2Ge2Mg2,0
In2O12Rh2Sr6,0
B4H16Mn2,0
Br2W2,1
NH2O2W2,1
P2Pd2Y,0
I2Mn2Sb2O4,1
Cl6O24Tm2,0
N6W4,0
Na4O8Y4,0
Sb4Pb3,1
H16Mg2O24P4Zr2,0
PtN2,1
Hg8S12Si2,0
Sr2MnSO3,1
GaF2Fe5,1
As2Ni2O6,1
CPt3Sn,0
Ni3Se4,1
F6GaK3,0
Cs2NiO2,0
Re2S2,1
Ag2Cl2N2C6H8,1
F2Sn2Te2,1
Ba2Ge4Ni5,0
B2O2W3,1
F8H4O6Te4,0
C2O2Mo3,1
Ag3Cl9Tl6,0
FeMn2N8Sr8,0
O8Rb2Re2,0
FeMoClO4,1
SeBr2Cl4Cu4,1
Gd12Ni6Pb,0
B40H56,0
B24Mo4Yb8,0
Cd4N8O24,0
H16Na4O24S4Zn2,0
C8Cl6N2Zr,0
C6N6NiPt,0
Si12Sr2,0
Al2H2O4,0
ZnGe2WO6,1
Cl4Li4O8,0
Cu4Ge4Sc3,0
B4Ga2Ir10Sc4,0
B2O8Ta2,0
Cd6Mo2O20Te4,0
Al4Ca2,0
Si4Sn4Te12,0
CrTiCl2N2,1
C12H12Li4Mn4O24,0
N2S2Zr3,1
Rb4Te4,0
Ni4Si4,0
Li4Rb8S8V4,0
CuFeS2,0
As4O6,1
Mo12Ni8Re10,0
V2Re2O11,1
I10OsY6,0
AlNi2Zr,0
BiPO4,1
Pt4Sb4Se4,0
As6Rh7Yb4,0
Br2Co2Ba4S6,1
Ga6Pt6Zr6,0
Cs4O8P4S4,0
As10Pd10Zr10,0
Ge2Sb2Te5,1
Nd,0
B2Co3Hf,0
Cu4O4Rb4,0
SeTeGe2,1
O2C3Ta4,1
SiN,1
Ca4Ga8O16,0
Gd4O12Ti2Zn2,0
Na,1
Fe2O5Sr3,0
I2Os2Se2,1
Ag4F4S4,1
Ir2Sb2Te6,1
PCo2Se2,1
PtRhSnBr9,0
Au4F4I4O4,1
CuTe2Br,1
I28Si2Zr12,0
Ni3Sn3Y3,0
Al2Zn2S5,1
Cl4O4Ti4,1
Br2O24P6Pb10,0
Ni2Ta2Te10,0
LaNi2Si2,0
F6N2Sn2,0
In2Nb6,0
S12Sr4Zr4,0
Cs2Se2Hg4F6O6,1
Hg8N12O38Pb4,0
HgInTlSe4,1
Cl4I4Pb4,0
N12Na8O26Ru2,0
Al8Zr4,0
NiAgSe2,1
PdNi2Se6,1
WV3S8,1
F6MnSr,0
TaF4,1
C2Li2,0
AgCuOCl3,1
WMo3S8,1
Mo2P4,0
P2Zn2S6,1
N4Pt2,0
Na4O22Si8Zr2,0
CuCa2I2Te2,1
As2O8Tl6,0
Cd33La3,0
Ba4In2O12Ta2,0
Pb6Y10,0
Cl16Ga8,0
Ga12Mn4Zr6,0
H2P2S2O10,0
Pd2F6,1
FeCo3O8,1
CuSbI2Se2,1
In3Li,0
RhYb,0
Si2H2O5,1
ZrN2,1
As2C6,1
Mg2Bi,1
Br2Mo2S2,1
Cd2Cs4I8,0
TaCl5,1
As2B2Sn2H6S6,1
Si2Ti2Te6,0
WI2,1
Cu2Hf10Sb6,0
GdP12Ru4,0
ClCrI,1
CoGd2O14S2Te2,0
As2La2O6,0
Cu4La2O8,0
Cl2C3Ta4,1
Rh6Cl18Se36,0
C8Nd8W4,0
Ge2Na2S14Yb6,0
Dy2C,1
Ba2Nb4O22P4,0
As2W2Se6,1
RbSi,0
Co2Ta8,0
B6Ta2,0
SrBr3,1
I2Se2V2,1
Ta2Fe4S6,1
H2N2Mn3,1
In16La8Ni14,0
Ba4Hg8Tl8,0
Mn2Sc4Se8,0
LuRh2Si2,0
Sn2O5,1
Li12Sb6,0
Ba4O16Rb4V4,0
Ba2HO22P6V3,0
Li4Nb4O14Sr2,0
VAs2,1
As2Cd2Te6,1
Ba2H8I4O4,0
SnLi2H6S6,1
Cr3N2,1
GeS2Co3,1
Al6Ca6Si6,0
Br16Co4Rb8,0
B2S5,1
Cs4La2Nb4O14,0
CaTl,0
Cu8La2P6,0
GeRbS2,1
Cl2Sb2Sn2S6,1
Fe2Mo4O16Rb2,0
AgGd,0
Ba4Ge8Ir8Mg2,0
B14Cr6I2O26,0
Cs2In2O20Se4,0
DyPd,0
Ce4Mg20Ru8,0
H4I4O4Pb4,0
Er2Pd6S8,0
IrMn2Br3Se4,1
Ge4P4Se4,1
N2Na2Ru2O4Cl8,1
Na2O2Pt,0
B4Co8O20V4,0
Cl2Ni2S4,1
CCl2Y2,1
VO2,1
In2N2Se4,0
Au12Cs4Ga8,0
OYb,0
Na2ZnCl4O3,1
F3HgTl,0
Lu4Ru8,0
O28P8Zr4,0
Ga2Zn2Te5,1
Ag2Ga2I8P8,0
CrHfMoVS2Se6,1
H8MgO16P4Rb2,0
NCl2Nb2,1
CDyRu3,0
CuBa2Br2S2,1
K12Mn4O16,0
Bi8O16Pd16,0
Br16Cl4Sr10,0
CdNa2Pb,0
GeO2Mn3Cl4Se4,1
Cu2Li2O8V2,0
I2O5,1
Ba6Cu6N6,0
Al4Li4,0
Ag6Rb2Se4,0
Co4F8O16,0
CoCrFeGe,0
Cr4Cu2S8,0
BiF4,1
Rh4Sb8,0
Ge3(Te3As)2,1
Mg6BC,1
F2K2O4S2,0
Co4N12,0
I18Rb6V6,0
Bi4Br4S4,0
N4Ta2,0
Cl36Ta12,0
Cl12H8N12S12Sn2,0
SSeTiMo2Br7,0
Al4B4O14Sr2,0
Co2SnV,0
ZrS2,1
In2Te4Zn,0
O36P8Rb4Ti6,0
Ga6La2Pd2,0
Co8Si12,0
Gd6Ge26Ru8,0
Co2Ga2Te5,1
CrSTe,1
SiSnS2,1
Cr4In2Pd4,0
In4Sr2,0
Ca2Ge4Mg2O12,0
C4H8Ag4N4S8,0
Cs2Te2Cd4Cl6O6,1
Ba2O6RuY,0
As8K8O24,0
Bi8O20Se4,0
ErNiGe2,1
As4Hg12S12Sb4,0
Ba4Ce4O12,0
Li6Sb3,0
O10Pd4Y4,0
AgMnAu2I3Se3,1
B2O2Zr3,1
BrIO2Rh3,1
BrMnMoOSe,1
Ni4Y4,0
MnTe2,1
CdPt2Sr2,0
AgSbAs2Te6,1
CuTe2I,1
I4Nb16Te48,0
MnSeVBr4,1
NaBe,1
Sb9I2,1
Ag24Ba4O16,0
As4Bi6O20Pb,0
HfAs2H2O6,1
F6MnNaRb2,0
S2V,0
Br2Mo2Ni2S8,1
SbPb2O6,1
PdH2Na2,1
Cs8Sb8,0
Bi2ClO4Sm,0
GeK2H6S6,1
Cl2C3Sc4,1
AgPd2O4,1
Au2I2S2,1
O32Te12Ti4,0
LiHO,1
O4W4I12,0
Bi14I4,0
I,0
InBr2Pd5,1
FITa,1
B6Ba10Cl2O18,0
Al2B2Ba2F4O6,0
Ag2Hg2O8V2,0
SmTe,1
B4Mn10Si2,0
Co4La8O16,0
B6Ba6InO18Tb,0
C8Au4Fe2N8O4,0
C4Fe20Si4,0
Sb2Te5,1
Cs2I12Ta2,0
F2Hf2,1
Ba2Ni2O4,0
Fe2P2Se6,0
Sr2Sb,1
C2Co2Lu2,0
Eu4F4O4,0
NOI2Zr3,1
Al2Co15Gd2,0
K6P2Se32,0
InS,1
Al2As2,0
GeMnYI2S3,1
B2Ir2Zn,0
Pb3W,1
Cd2Lu4Pd4,0
Cu2H8O8P4,0
Cr2O5,1
F11FeNaZr2,0
Bi4Na4S8,1
FeO3,1
CW2,1
Ba8Ge12Li4,0
Au4Ba8Tl28,0
Mg2O6Ti2,0
NiSbV,0
H2B3Ta4,1
FeSi2,0
Fe3Ge3Hf3,0
NiO2,0
Mg2O2Br4H4,0
Ca8Ge8In4Li4,0
O6Y2,0
VCl3,1
Cd2Ir2O28,0
As2Pt3Se8,1
SmIO,1
F2N3Nb4,1
Ba2Pd2Sb4,0
Sr5Ir,1
MgO12Re2Sr4,0
C2Mg,0
Tl2PAuS4,1
Ca3Ge,1
Cs18Ge24Zn3,0
B2Ba2Cu2Gd2O10,0
LiSbO2,1
Cu8Y4,0
Cl2Nb2Se2,1
NiS,1
C6H6Co2K2O12,0
Hf12Pd4Sb28,0
Ag2La6Se14Sn2,0
Bi4Cl4S4,0
C12F8I4,0
In3Pd3Y3,0
BO2Zr2,1
As3Pb,1
Co2Ge2O6,0
As2Cl2Sn2O6,1
C5Al4Si2,0
AuCu3,0
B2P2Sn2H6S6,1
As3Na3Sr3,0
CCeGa2Ru2,0
Bi2Co2Na2,1
OSeCl2Cu2,1
ISSeTi4Br7,0
GaGeI2,1
Br2Se2W2,1
In5Na24O15,0
Ta2Zn2CoO8,1
Mo2Cl4O4,1
HLi,0
CuPd2Sn,0
LiFeAs,1
Rh2Br6,1
InBr2Fe5,1
B12H12O24,0
H2O2B3Mn4,1
Bi2Br2Mn2Se4,1
Cu2O5S2Sc2Sr3,0
In2Sb2S6,0
ClFeMnS,1
La8Se20Zr4,0
Ga4P12Sr12,0
O16P4Sr2Zr2,0
F14Fe4Na4,0
Cu2Gd6S14Sn2,0
O18Sr3V6,0
Rh4S4Sb4,0
Br2S2Si2,1
Ge6Os6Ti6,0
B6Ba3O16Si2,0
C2Li2O2H6N8,1
Ta2W2O11,1
UCl3,1
Fe4K12O16,0
P4Pb4Rb4S16,0
Y8Zn12,0
Cr2P2Se6,1
Ag4K4Se8Sn2,0
Mg12O12,0
As2Bi2Mg4O12,0
K8S12Te4,0
B6Ba6F10O18Sr8,0
CO2Sc2,1
CoSbTi,0
SnCl3,1
B6Na6O18Sc4,0
ClFe3O8Pb4,0
LiFeF4,1
F2Mo4O14Y2,0
LaRu2Si2,0
B2CsH8O22P4V3,0
LaIO,1
Co2Br6,1
Cs8Mo4O4S12,0
As4Au2Pr2,0
ClIMoSTeSe2Hf3,1
Mg2Zn4,0
CdCl2H4N6,1
Ge2Li4O8Zn2,0
CdS2Zn,0
Ir4Lu12,0
AsLaNi,0
Ge2S8Tl8,0
MgK2Se2F4O8,1
Au4Sb8,0
AuInAs2O6,1
Bi3Se4,1
Tl2Ge2Se5,1
CaC2(SN)2,1
Ge2Hg8S12,0
Bi2Cd2I2O4,1
FeAgS2,1
Ni4Si4Zr4,0
O8P2Rb3Y,0
Bi8Cd4Ge4O24,0
InSb2S4Br,1
Hf6Rh6Sn6,0
O28Rb4Se4V8,0
CsS2Ti,0
Ga14Ni6,0
ErO2Rb,0
As2In2Se6,1
Cd4H8O20Se4,0
Cs4Ge2Se8,0
Bi2F9K3,0
U(HO2)2,1
Au4Ti,0
NbIrS4,1
I2N2Pd2,1
CH2Nb2O2,1
OsO3,1
Ba2Ga2H10,0
TlI2Ni5,1
HgO,1
Eu4Rb4S16Si4,0
Ni4P4S4,0
C4Ni2Sc2,0
MnBiS2Br,1
Ag2Ga2Cl8P8,0
Al12Ho4O32Pb8,0
Ge4Pt4Sc4,0
F6GaTl3,0
NF2V2,1
BGeLiO4,0
Nb2O4,0
P2Ge3O9,1
Zn2As4Br4S6,1
In5Sr,0
CrAgS2,1
Ge4Pt4Zr4,0
As8O8Y4,0
B2S2Ti3,1
OsBr4,0
Al8CeCu4,0
C8K4N28O8,0
O16V8,0
F2O2C3Y4,1
Ca6Ga2Na6P8,0
Ag16Se12Sn2,0
CuSnS4,1
Ba6Co2O10,0
Ag4S4Tl4,0
CoCrTe,0
NNbZrI2,1
MoI2,1
Cr2Sb2O6,1
Rh2S6,1
CaH3Ni,0
Ge12La8Ni4,0
Br2Gd2O4,0
LaSn3,0
Al2Ca2Cu2O18Si4,0
In2S5Zn2,0
Ca2H4O16Si4Zn4,0
BrAu2In2I3S4,1
MgLi2Se2H4S8,1
Fe12Ge10Li2,0
CaCl2,1
BaOSb2Ti2,0
Bi3Pb,1
PdCr2Se4,1
As2Ni3O8,1
Pt2Se14Ta4,0
NNi,0
B2F2Se2V3,1
WAg2S4,1
Rh4Sc4Si4,0
C6Cd2N6Os,0
Cs2F6KTi,0
TlSb3,1
Ni3O18V6,0
LiTlCl4O12,1
Hf5Pb,0
Ni2Te2S6,1
Ga2In2Te4,0
Se18Ta6,0
Al16Co7Zr6,0
B16Ni4Sc4,0
Al3H18Li3Mg3,0
Mg4O24Sn4,0
Br12Cs4Cu4,0
Mn4P4,0
Cl6Cs2HoNa,0
H2Mo2,1
CuMnNbBr2S2,1
AuCrAs2Te6,1
B4Mg6O12,0
CuZr3,0
TeAu2O4,1
Fe2Ga4H20Zr12,0
Ga3Hf3Ni3,0
AuTlSb2Te6,1
Li4O12Se4,0
I6O18Tl2,0
BiSm,0
Cr2F8,0
In2Ni21P6,0
CEr3Tl,0
I2Lu2S2,0
VBr2,1
CuMnBr2S3,1
BiNa3O6Zn2,0
C2H6N8O4,0
Al2Pt4Zr2,0
Br3Hf4S5,1
OOsI2,1
C4Co12Ta12,0
Ag2Sb4O12,1
Pt4Sr2,0
ReI4,1
Ca9Pt6,0
Fe2H2Ti2,0
Gd4Ge8,0
F2Y2,1
BrHfISBi2,1
H2N3Hf4,1
Ge2Ta4Te8,1
Ta4Br8I8,0
Al8Ca2O14,0
TcI3,1
Br6Cs2LiSc,0
ClBr2Ge4O5,1
Cu4Ni2O16S4,0
Ni10P6Sr2,0
Co2Te2,1
KH4O2F,1
Cl8Li6Ni,0
Hg4O16W4,0
Al12I4Te12,0
OsReBr2S2,1
F2Ir2O2,1
Ca4Ir4Si2,0
BH2Mn2,1
Hf2Zr2O8,1
Ca2Mo2O12Sr4,0
CuFe2Ga,0
Fe3H6O15S2,0
Ga4K12Se12,0
C2S2Zr3,1
Cl8I16W12,0
AlB4Mg,0
Ag3AlF6,0
AgH4NS4W,0
F20Na8Sb4,0
LiFeBO4,1
Au2P2S6,1
NScBr2Pd2,1
GeS2,1
B2Fe2Lu,0
Pd2Se2,1
Al36Mg6Mn4,0
Li2Mn2Sb2,0
Na2S2Cd4F6O6,1
TiVGe2S4Br6,0
K4P4S8,1
O28P8Rb4V4,0
Ag8Mn4O16,0
Cr4Na4O28P8,0
AlNaP2Se6,1
BrCl2Hf2S3,1
Bi4O14Sn4,0
Ge4Rh4,0
Ir2La4Li2O12,0
AlRu2V,0
CMo2Se2,1
BrPdZrHf2Cl3O4,1
Ba8Cu12O24,0
F2S2N3Sc4,1
I2Rb2,1
Ba14Li6N6Na10,0
Eu10O26Si6,0
BrHf2I5,1
Ag4Ga4Cl16P16,0
Se2Sn2O8,1
C2I10La6,0
BaCl2,1
Fe6Ge6Nb,0
GeTlS3,1
Y2NCl3,1
H4NaRb3,0
Mo2O8Rb4S2,0
Hg2S2O6,0
InLu,0
AsBiZr,1
In2C4H4F10,1
Hf6Ni6Sb8,0
Eu4O14Sn4,0
B2Ge6V10,0
P2I6,1
BrCuIInS2,1
As2Ni2Te6,1
Fe2H18MgO18P2,0
La4Rh4Sn8,0
LaGe3,1
MoPbO4,1
INb2S2Br3,1
Ca2Hg2Pb2,0
F2Ni2W2O8,1
Br2Cu2,1
ScI2,1
Re10Zr20,0
Cl2Na2,1
S2N3Y4,1
Cd12Na16Se20,0
H6O24Se6Sm2,0
B6Ni21Sb2,0
HfNiH6,1
FeMnTe,0
Al4As4Ca4F8Na2O22,0
WCl3,1
B4Cr,0
CEuRh3,0
Cl12N4Se8,0
Ge6W10,0
Au2P2I8,0
Li2CuF5,1
CRh3Sm,0
Cl2Sc2Se2,1
I2Ni2Sr4O6,1
Au6Gd2,0
BrSScZnSn3Cl4Se5,1
In4S24Sc12,0
As2Ir2Se6,1
Ag2As6H4Mn6O24,0
Al3W,0
Bi12Gd20,0
Er4Mg2Si4,0
Cu8P16Si4,0
OTa4,0
Bi2Cl2Te2,1
BrCaSnTe,1
RhBr3,1
Ba2I4O8,1
Bi2Cl9Cs3,0
F6MnPt,0
O4Os4H16,0
F2Se2V2,1
Au2Hg2I2S2,1
HfRuSSeBr6,0
As2Cs2Mn2,0
CoS4C6F8,1
Ca(SnN)2,1
Br2Cu2Te3As4,1
CBr2Y2,0
Cu2FeS4Sn,0
GeWO4,1
As8S10,0
CuAs2S2Cl5,0
F12Li2V4,0
Hf2O6,1
Bi8K2Se13,0
InNaS2,0
Co2Na2P2,1
Co4Mn4P4,0
Ag4Te4S12,1
Cr6Si2,0
Bi2Mo4O16Tl2,0
Cu2K2S6Zr2,0
C8Mo4Nd8,0
C2O14Si2Y4,0
Be4Cl12Te14,0
Bi2W,1
Tl2SiSe3,1
K4P6,0
B2H2Se2Ti3,1
B2LuOs3,0
ErInNi4,0
In2Ni4Te6,1
BrN4,1
Ag2Cr2P4S12,0
Cl6K3Sc,0
GeS,1
Cl4H4O8,0
NaBr,1
C2B31Ho2N2,0
Ba8Cl4Se18Si6,0
Li42Si18,0
Na4O22Si3Ti4,0
I2Re6S8,1
C2Na2H4O6,0
H16K8Zn4,0
Cl2Y2,0
Cs18Ge24Zn3,0
K8S12Te4,0
Al2ZnS4,1
Cs2S2Cd4Br6O6,1
C8Cu2N8Ni2,0
NNi,0
NdZnPO,1
Cl2Cu2H4C6,1
Se6,0
Ir3Ta,0
Li4O16P4Zn4,0
Ag4S4F8,1
C2I28Rb2Zr12,0
AgO,1
Se2Zn2H4S8,1
Mn4Si4,0
B2H12N2,0
B4Fe4Mg8O20,0
Al2FeH18O18P2,0
Ca4F8Zn4,0
In4Ni8Ti8,0
Re,0
Ca2Co2Sn2,1
BaF6Sn,0
Cr2W2O8,1
Mn4O24Ta8,0
Cd6O20Se6,0
Cs12O12Sb4,0
Cu2S14Sn2Y6,0
Cu4MgY,0
Bi2Fe2Li2,1
Te2SO7,1
InNaP2Te6,1
S4Sb8Te8,1
MoMn2S4,1
Lu2Ni2Si6,0
C40Lu30,0
AlPd24Y8,0
Ca2Mn2Sn2,0
F6Rb3V,0
Ag4Rb4S8Ti2,0
Co2GaNi,0
Mo4O22Pb2Se4,0
Mg4H2O5,1
AuPbF6,1
O8Sb4,0
Al4Cs4,0
Ni3Pb2S2,0
Cr6Rh2,0
B6Ba2CdO12,0
Cd2P2Te6,1
Sn2Nb4Te8,1
Al38Co12,0
Ni2Bi4Br4O6,1
FeN2C6F6,1
MoCr3Se8,1
O8Si2Ti2,0
Na2S2Hg4I6O6,1
OI4Ti4Te9,0
AsHgPd5,0
C4Cu12,0
H2C3W4,1
Co2I2W2S8,1
SrI2,1
Cr2I2O2,1
As2Cl2Te2,0
As4K4Se8,0
K8O3Sb,0
Ag6As4O28Te2,0
NbO,0
Fe4O16V6,0
Cl2Ni2Sr3S5,1
H2N2O2Mn3,1
Ir2Na2O6,0
OPd,0
P4V12,0
AuPd2O4,1
BaNb7O9,0
Co23Hf6,0
Nb6Sn6Y,0
Co4Lu2,0
IrSI2Sb2,1
S4Sb4Si4,1
Al6Pd2Y20,0
Cu2Zr4,0
Cu2F2Se3Sb4,1
Mn2Rb4S12Te4,0
As2Mg2Sr,0
W2Hg4S8,1
Au2Bi2Na4,0
IOTiBr3,0
H2S2B3Cr4,1
Cs3I9Sb2,0
Al4O24Si8,0
BrSeO2Pt4,1
Mn4O12V4,0
Fe2Bi4I4O6,1
PtTi2Br3Cl8,0
NiTeO4,1
Pt3Tl3,0
Te2V2,0
Fe2Ta4S10,1
Al4P12Si4,0
OBi2Te2,1
Ni2As4I4O6,1
Te5P2,1
V2Cu2O7,1
Br2C2Ni2,1
Br6Co2Rb2,0
Cr2S8Ta8,0
Re2I7,1
Hg4Pt,0
Ba4K4Sb4Se12,0
B11Li,0
Ni2Tm8,0
B4Li4Se10,0
Ba6O18Ru4Zr2,0
Rb2Se2Cd4Br6S6,1
Mn4O24Sn4,0
K8O8Pb2,0
Nb7Ni6,0
C2F2Mo2,1
Cu2O2Se2Y2,0
Br2Cu2O4,1
La4Rb4S16Si4,0
Br2Se2Tl2,1
AuHgTlBa2S5,1
Ge4Ir4Mn4,0
Ca4O12Os2Sc2,0
ClIMg,1
As4Ca4Cu2H8O20,0
C6H24FeI2O6,0
K8O24S8Se4,0
ZnCr2S5,1
Bi6Cl2O8,0
ZrK2H6O6,1
Ba2Zn4,0
C2Fe2N4,0
Al4La,0
Ag2I2Se3Sb4,1
O8Rb4Zn6,0
Br6Cs2W,0
InNaS2,0
Ba6O18Sb4Sr2,0
Ba8Pb4,0
Cs4H24O28S4Zn2,0
CaSn3,0
Be2La6S14Sc2,0
C2H4F18O6S2Sb2,0
Ba2Ge2Ni2,1
I2Pb,0
As4Co14O24,0
Ca6Ge6O18,0
PdTiS2,1
B9N,0
GdBrO,1
Nb2Sb4,0
CGaMo3,0
C12Bi7La21Mn8,0
ClSSc2,1
B12Gd4Re6,0
C6Fe34Y4,0
B4Mg4Rh10Ti2,0
OI4Ti4Se9,0
Al2H8Mg,0
Cu2O12P4,0
F4H28N8,0
ClGeIScO2,1
In6Te9,0
PtCI2O,1
Ag2Nd2O2Se2,0
Br2Co2W2S8,1
ErHCl,1
C6H12Br4Cu4N12,0
Rb,1
Br5N,1
Mn4O8Zn2,0
AgBe12,0
CrGeVY,0
Ca4O14Ta4,0
Co2Tb8,0
Ba4F8Mo2O6,0
Bi4Cs4Pd2,0
Al4O18S2Te2,0
Ba8Mn8O24,0
ClSSeTeMo2W2,1
Li2NaSb,0
Cl2N2O4,0
Ga2Te4Tl2,0
Zn2Te3O8,1
Br2Cu2O4,0
Si6Zr3,0
ThBr4,1
Cu2Sn6Ti10,0
AuCs,0
AsGa,1
CoH10N4O8S2,0
Fe4Mg3O24V6,0
Tl2Ni4S6,1
Lu2Zn4,0
Sr2Br4O8,1
La2Na10O32W8,0
Ba2Cu3GdO6S,0
Pr,0
S2V2,1
Br2Sr2,1
I15La10Os2,0
As2Pd2Se6,1
