folder,uid,magstate,is_magnetic,nspins,spin_axis,E_x,E_y,E_z,dE_zx,dE_zy,stoichiometry,spacegroup,spgnum,pointgroup,crystal_type,efermi,gap,vbm,cbm,gap_dir,gap_dir_nosoc,gap_nosoc,minhessianeig,dynamic_stability_phonons,vbm_hse,cbm_hse,gap_dir_hse,gap_hse,Source,asr_id,ehull,hform,thermodynamic_stability_level,ndim,xc,evac,workfunction,PBE_1D,PBED3_3D,derived_from,PBED3_1D,s0_exp,s1_exp,s2_exp,s3_exp,s01_exp,s0_cal,s1_cal,s2_cal,s3_cal,s01_cal,dynamic_stability_stiffness,c_11,evacdiff,dipz,emass_vb_dir1,emass_cb_dir1,Formula
new_shell/COD_ICSD/Mo8Cl24Se8_4002056_0/tree/ABC3/2/Mo4Cl12Te4-ABC3-2-i-0/Mo4Cl12Te4-ABC3-2-i-0_new_bulk/nm,Mo8Te8Cl24-ba82fe047fcb,FM,True,2.0,y,-2904078.0108857537,-2904080.8015009877,-2904079.0121364156,-1.0012506618295447,1.7893645722324436,ABC3,C2/c,15,2/m,ABC3-15-f,4.621201196776647,0.5199330526449906,4.361234670454151,4.881167723099142,0.5665064824769717,0.5761185617553783,0.5277282433935993,,,,,,,Derived by element substitution,ba82fe047fcb436525d383ffdd510037,0.013281117887569693,-0.6751625073046285,3.0,3D,PBE-D3,,,Mo4Te4Cl12-16c4cbfc44a1,,Mo8Se8Cl24-d8affd0c493a,Mo4Te4Cl12-5c9d8b088bb7,,,,,,0.0,0.83,3.3306690738754696e-15,0.1673055472018523,0.0,,,,,,,Mo8Te8Cl24
new_shell/COD_ICSD/Mo8Cl24Se8_4002056_0/tree/ABC3/2/Mo4I12Te4-ABC3-2-i-0,Mo4Te4I12-c58dd2d1d918,FM,True,2.0,z,-1300.8942668707277,-1300.9523999999146,-1301.3040660125625,-0.40979914183481014,-0.351666012647911,ABC3,P-1,2,-1,ABC3-2-i,-3.720483843452799,0.6875692149291583,-4.064268450917378,-3.37669923598822,0.6875692149291583,0.7431266540385453,0.7431266540385453,-1.9682231887664074e-15,high,-4.712487794201896,-4.413738190076615,0.3215152346679391,0.2987496041252804,Derived by element substitution,c58dd2d1d9183524d482855eaeb36965,0.09426820801854907,-0.19227963444167812,3.0,1D,PBE,1.0629978876126862,4.783481731065486,,Mo8Te8I24-d1812d5a233b,Mo4Se4Cl12-7628c9cfb97e,Mo4Te4I12-5db88d91b4a4,,,,,,,,,,,high,2.1419231427266416e-08,,,,,Mo4Te4I12
new_shell/COD_ICSD/Mo8Cl24Se8_4002056_0/tree/ABC3/2/W4Br12S4-ABC3-2-i-0/W4Br12S4-ABC3-2-i-0_new_1D/nm,S4W4Br12-8dca6b8c9803,FM,True,2.0,z,-890.0041245260581,-889.9704005475542,-891.0653357670526,-1.061211240994453,-1.0949352194984385,ABC3,P-1,2,-1,ABC3-2-i,-4.003512068152958,0.7200180777451544,-4.363521107025535,-3.6435030292803803,0.7200180777451544,0.7513431253273324,0.7513431253273324,,,,,,,Derived by element substitution,8dca6b8c9803885099a40c44c4c31162,0.2753732743256094,-0.2807488050515062,2.0,1D,PBE-D3,0.8539961703499276,4.857508238502885,S4W4Br12-1e07e9489077,S8W8Br24-fe00c3893e03,S4W4Br12-1e07e9489077,,,,,,,,,,,,,,,,,,S4W4Br12
new_shell/COD_ICSD/Mo8Cl24Se8_4002056_0/tree/ABC3/2/W4Br12Se4-ABC3-2-i-0/W4Br12Se4-ABC3-2-i-0_new_bulk/nm,Se8W8Br24-aa059c94263f,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,ABC3,C2/c,15,2/m,ABC3-15-f,4.6031126842337695,0.032028684790488704,4.587098341838525,4.619127026629013,0.055322039888341834,0.0,0.0,,,,,,,Derived by element substitution,aa059c94263f8e444fc70664f0bad2e7,0.1388270721242723,-0.3408991733559105,3.0,3D,PBE-D3,,,Se4W4Br12-9ddc7429c9fb,,Mo8Se8Cl24-d8affd0c493a,Se4W4Br12-0b24063391df,,,,,,0.0,0.78,3.4083846855992306e-14,0.21712265580995516,0.0,,,,,,,Se8W8Br24
new_shell/COD_ICSD/Mo8Cl24Se8_4002056_0/tree/ABC3/2/W4Cl12S4-ABC3-2-i-0,S4W4Cl12-29da4b338abf,FM,True,2.0,z,-2326129.3935565483,-2326129.3627353515,-2326130.800312063,-1.4067555148358224,-1.4375767113961047,ABC3,P-1,2,-1,ABC3-2-i,-4.1264773553523675,0.7581773645372003,-4.505566037620968,-3.7473886730837673,0.7581773645372003,0.780993144962765,0.780993144962765,-4.279398114947646e-15,high,-5.299121335847434,-5.037909848981595,0.2612114868658386,0.2612114868658386,Derived by element substitution,29da4b338abfeed199d5cab24b3c6666,0.14991740920497865,-0.7336519248081175,3.0,1D,PBE,0.8047800972686584,4.9312574526210255,,S8W8Cl24-63c10ed0feb2,Mo4Se4Cl12-7628c9cfb97e,S4W4Cl12-79165afb5b16,,,,,,,,,,,high,2.2574647238307742e-08,,,,,S4W4Cl12
new_shell/COD_ICSD/Mo8Cl24Se8_4002056_0/tree/ABC3/2/W4Cl12Se4-ABC3-2-i-0/W4Cl12Se4-ABC3-2-i-0_new_1D/nm,Se4W4Cl12-ae534d8b24d8,FM,True,2.0,z,-745.5282833871024,-745.5034430572596,-747.0314370398228,-1.503153652720357,-1.5279939825632027,ABC3,P-1,2,-1,ABC3-2-i,-3.9395933690043208,0.7368139686306248,-4.308000353319633,-3.571186384689008,0.7368139686306248,0.7599855111852176,0.7599855111852176,,,,,,,Derived by element substitution,ae534d8b24d8e792b5e555460ee70024,0.24642907085434407,-0.500917462982521,2.0,1D,PBE-D3,0.8297565710948117,4.769349940099133,Se4W4Cl12-81c8f2675d2b,Se8W8Cl24-5fdaad55830c,Se4W4Cl12-81c8f2675d2b,,,,,,,,,,,,,,,,,,Se4W4Cl12
new_shell/COD_ICSD/Mo8Cl24Se8_4002056_0/tree/ABC3/2/W4Cl12Te4-ABC3-2-i-0/W4Cl12Te4-ABC3-2-i-0_new_bulk/nm,Te8W8Cl24-eacbed704dd4,FM,True,2.0,x,-3245134.8536365693,-3245134.800818113,-3245127.560350502,7.293286067579174,7.2404676111546,ABC3,C2/c,15,2/m,ABC3-15-f,5.096005489708318,0.38546183564797243,4.903274571884332,5.288736407532304,0.44116333429613785,0.4642589168384408,0.4008534908902055,,,,,,,Derived by element substitution,eacbed704dd4a5d09f0549c218a33601,0.05689284635110281,-0.5522338527116915,3.0,3D,PBE-D3,,,Te4W4Cl12-2396f773b951,,Mo8Se8Cl24-d8affd0c493a,Te4W4Cl12-450529eda6be,,,,,,0.0,0.84,5.551115123125783e-15,0.16152060682952551,0.0,,,,,,,Te8W8Cl24
new_shell/COD_ICSD/Mo8Cl24Se8_4002056_0/tree/ABC3/2/W4I12Se4-ABC3-2-i-0,Se4W4I12-a00310655f68,FM,True,2.0,z,-2089987.905846957,-2089987.9465370304,-2089989.8986769053,-1.9928299484490708,-1.952139874902059,ABC3,P-1,2,-1,ABC3-2-i,-3.6279569650331815,0.5913850059969521,-3.9236494680316576,-3.3322644620347055,0.5913850059969521,0.644028867319201,0.644028867319201,2.1933310487892747e-16,high,-4.607611192193319,-4.600348998899433,0.05249427661957551,0.007262193293886554,Derived by element substitution,a00310655f68e1a354ce09db641233ee,0.044932234334782356,-0.13114515049099965,3.0,1D,PBE,1.0391386540739058,4.667095619107087,,Se8W8I24-5b507688afaf,Mo4Se4Cl12-7628c9cfb97e,Se4W4I12-28dff5619f3b,,,,,,,,,,,high,2.4502928823655458e-08,,,,,Se4W4I12
new_shell/COD_ICSD/Mo8Cl24Se8_4002056_0/tree/ABC3/2/W4I12Te4-ABC3-2-i-0/W4I12Te4-ABC3-2-i-0_new_1D/nm,Te4W4I12-8fe715021868,FM,True,2.0,z,-1723.151353704452,-1723.2245192863047,-1724.4350643263715,-1.2837106219194538,-1.2105450400667905,ABC3,P-1,2,-1,ABC3-2-i,-3.439157488054872,0.603907417673347,-3.7411111968915454,-3.1372037792181984,0.603907417673347,0.6660543763631708,0.6660543763631708,,,,,,,Derived by element substitution,8fe7150218688b3d79e5233c6f8d7052,0.2671307249371331,0.1718904091457297,2.0,1D,PBE-D3,1.078684241869893,4.517841729924765,Te4W4I12-377266190fde,Te8W8I24-73caf3210a85,Te4W4I12-377266190fde,,,,,,,,,,,,,,,,,,Te4W4I12
new_shell/COD_ICSD/Mo8Cl28N4_1536430_0/tree/AB2C7/1/Mo4Br14N2-AB2C7-1-a-0/Mo4Br14N2-AB2C7-1-a-0_new_bulk/nm,N4Mo8Br28-f93581e4d212,FM,True,2.0,y,-3478872.832078141,-3478881.4133515744,-3478875.676502186,-2.844424044724292,5.736849388540577,AB2C7,P-1,2,-1,AB2C7-2-i,2.4089104805757167,0.0,,,0.0,0.0,0.0,,,,,,,Derived by element substitution,f93581e4d212a0539443d20ea35018ad,-0.007285329527565942,-0.4801287023457654,3.0,3D,PBE-D3,,,N2Mo4Br14-0a6067041c23,,N4Mo8Cl28-55421292ffec,N2Mo4Br14-e5516d9f4362,,,,,,0.0,0.9,0.014488289477469718,0.08945057876863671,0.0,,,,,,,N4Mo8Br28
new_shell/COD_ICSD/Mo8Cl28N4_1536430_0/tree/AB2C7/1/W4Br14N2-AB2C7-1-a-0,N2W4Br14-1185373fd88b,FM,True,2.0,x,-3118846.179776391,-3118837.0542929024,-3118828.982047498,17.19772889282467,8.072245404036948,AB2C7,P1,1,1,AB2C7-1-a,-4.589223359602477,0.13241526565585815,-4.655430992430406,-4.523015726774548,0.13241526565585815,0.10622707177329449,0.10622707177329449,,,-4.856390612821836,-4.702032162434884,0.15435845038695195,0.15435845038695195,Derived by element substitution,1185373fd88bbb6980a77f1b275b6a70,-0.08904796717998625,-0.5475369582974465,3.0,1D,PBE,0.8668772084007099,5.456100568003187,,N4W8Br28-5a287d4eb19d,N2Mo4Cl14-f930cac609e9,N2W4Br14-8af0848da0b1,,,,,,,,,,,,,,,,,N2W4Br14
new_shell/COD_ICSD/Mo8Cl28N4_1536430_0/tree/AB2C7/1/W4Cl14N2-AB2C7-1-a-0/W4Cl14N2-AB2C7-1-a-0_new_1D/nm,N2W4Cl14-1db767ceae7d,FM,True,2.0,x,-3236333.995102214,-3236333.0537541313,-3236320.244454169,13.75064804460635,12.80929996210034,AB2C7,P1,1,1,AB2C7-1-a,-4.824112733678385,0.14270181523913994,-4.8954636412979555,-4.752761826058816,0.14270181523913994,0.12661467916660474,0.12661467916660474,,,,,,,Derived by element substitution,1db767ceae7def69b8ec1c21d246ae47,0.09335434705910084,-0.6878438474842845,3.0,1D,PBE-D3,0.8046920343743763,5.6288047680527615,N2W4Cl14-d145515ad80c,N4W8Cl28-70e071d55ccd,N2W4Cl14-d145515ad80c,,,,,,,,,,,,,,,,,,N2W4Cl14
new_shell/COD_ICSD/Mo8Cl28N4_1536430_0/tree/AB2C7/1/W4I14N2-AB2C7-1-a-0/W4I14N2-AB2C7-1-a-0_new_bulk/nm,N4W8I28-1fa1461434a1,FM,True,2.0,y,-3260047.08589287,-3260071.624699755,-3260064.2658613697,-17.179968499476672,7.358838385243871,AB2C7,P-1,2,-1,AB2C7-2-i,3.7994994129818926,0.0,,,0.0,0.0,0.0,,,,,,,Derived by element substitution,1fa1461434a1f4a5b0312e043376b1e9,-0.026191525772683175,-0.0846048626139904,3.0,3D,PBE-D3,,,N2W4I14-7c8d01604274,,N4Mo8Cl28-55421292ffec,N2W4I14-faa808fa2482,,,,,,0.0,0.84,0.029100071719046938,0.13152523329670462,0.0,,,,,,,N4W8I28
new_shell/COD_ICSD/Nb4Br12O4_418089_0/tree/ABC3/3/Nb2I6O2-ABC3-3-e-0,Nb2O2I6-ae9d3a7ef484,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,ABC3,P2,3,2,ABC3-3-e,-3.8754904851539993,0.8880078433198859,-4.319494406813942,-3.4314865634940563,0.8880078433198859,0.9774163769633333,0.9774163769633333,-1.9788859928909173e-15,high,-4.894128633424811,-2.8712133201710266,2.022915313253784,2.022915313253784,Derived by element substitution,ae9d3a7ef484e554e81fbefede8fe727,-0.00748302209215268,-1.1227925758788913,3.0,1D,PBE,1.351276130455183,5.226766615609183,,Nb4O4I12-1d5deebd22f7,Nb2O2Br6-166086ba0249,Nb2O2I6-99cae4888b41,,,,,,,,,,,high,3.2004183663823687e-08,,,,,Nb2O2I6
new_shell/COD_ICSD/Nb4Br12O4_418089_0/tree/ABC3/3/Ta2Br6O2-ABC3-3-e-0/Ta2Br6O2-ABC3-3-e-0_new_1D/nm,O2Ta2Br6-66d309dc3953,NM,False,2.0,z,0.0,0.0,0.0,0.0,0.0,ABC3,P2/m,10,2/m,ABC3-10-mn,-4.648606620371818,2.225892688836973,-5.7615529647903045,-3.5356602759533313,2.225892688836973,2.394813907687885,2.378662978503302,,,,,,,Derived by element substitution,66d309dc3953375a7878541ca5b88cd6,0.0788532085942506,-1.3701209913509644,3.0,1D,PBE-D3,1.1035069165120377,5.752113536883856,O2Ta2Br6-73c39b581a38,O4Ta4Br12-8b8102630478,O2Ta2Br6-73c39b581a38,,,,,,,,,,,,,,,,,,O2Ta2Br6
new_shell/COD_ICSD/Nb4Br12O4_418089_0/tree/ABC3/3/Ta2Cl6O2-ABC3-3-e-0/Ta2Cl6O2-ABC3-3-e-0_new_bulk/nm,O4Ta4Cl12-661781bd1b8a,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,ABC3,P-42_1m,113,-42m,ABC3-113-ef,2.316013111477221,2.9290450266208032,0.8514905981668194,3.7805356247876225,3.0253689008916305,3.124083383501427,3.0009176770360684,,,,,,,Derived by element substitution,661781bd1b8acbaeaf6d93f116a8ec3e,0.0,-1.737793925383886,3.0,3D,PBE-D3,,,O2Ta2Cl6-4d5d3ecf1ccb,,Nb4O4Br12-833c1cbbc1ac,O2Ta2Cl6-ddec11e07f9a,,,,,,0.0,0.96,1.2212453270876722e-15,0.04343829264756016,0.0,,,,,,,O4Ta4Cl12
new_shell/COD_ICSD/Nb4Br12Te4_35376_0/tree/ABC3/2/Nb4Cl12Te4-ABC3-2-i-0,Nb4Te4Cl12-863e3a17b195,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,ABC3,P-1,2,-1,ABC3-2-i,-4.148316289513183,0.9191980798214434,-4.607915329423904,-3.688717249602461,0.9191980798214434,0.9204927279530359,0.9204927279530359,1.682399680231849e-16,high,-4.974306628796608,-2.965784745519255,2.008521883277353,2.008521883277353,Derived by element substitution,863e3a17b19559944fe1720a059b949c,0.014808086259577191,-1.0690271392996735,3.0,1D,PBE,0.8154301944940543,4.9637464840072365,,Nb4Te4Cl12-8a93fddb6cb6,Nb4Te4Br12-355277356a55,Nb4Te4Cl12-5d3bfecfb453,,,,,,,,,,,high,2.1239413749341857e-08,,,,,Nb4Te4Cl12
new_shell/COD_ICSD/Nb4Br12Te4_35376_0/tree/ABC3/2/Ta4Br12Se4-ABC3-2-i-0/Ta4Br12Se4-ABC3-2-i-0_new_1D/nm,Se4Ta4Br12-be76429dbc18,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,ABC3,P-1,2,-1,ABC3-2-i,-3.993268176232028,1.0768003840910074,-4.531668368277532,-3.4548679841865244,1.0768003840910074,1.0842384006731773,1.0842384006731773,,,,,,,Derived by element substitution,be76429dbc184880c0314673fe51061a,0.1817553553133049,-0.6593113731071363,3.0,1D,PBE-D3,0.8248413022101084,4.818109478442136,Se4Ta4Br12-035c1c3b7e25,Se4Ta4Br12-b3a6a8665d9c,Se4Ta4Br12-035c1c3b7e25,,,,,,,,,,,,,,,,,,Se4Ta4Br12
new_shell/COD_ICSD/Nb4Br12Te4_35376_0/tree/ABC3/2/Ta4Br12Te4-ABC3-2-i-0/Ta4Br12Te4-ABC3-2-i-0_new_bulk/nm,Ta4Te4Br12-5a5fe631d189,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,ABC3,P2/c,13,2/m,ABC3-13-g,4.414799353065252,0.6635651847368687,4.083016760696818,4.746581945433687,0.7702031131895182,0.7688088258407406,0.655129307524505,,,,,,,Derived by element substitution,5a5fe631d189bd3432ec0a63ec51f032,0.03301097313683654,-0.6998644077625386,3.0,3D,PBE-D3,,,Ta4Te4Br12-fa0f6335146c,,Nb4Te4Br12-4d0d61b0a546,Ta4Te4Br12-69893668707d,,,,,,0.0,0.82,0.08267070163641499,0.09525882218105186,0.0,,,,,,,Ta4Te4Br12
new_shell/COD_ICSD/Nb4Br12Te4_35376_0/tree/ABC3/2/Ta4Cl12Te4-ABC3-2-i-0,Ta4Te4Cl12-cd3ab4aa9492,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,ABC3,P-1,2,-1,ABC3-2-i,-3.838522648169633,1.0357262451985627,-4.356385770768914,-3.3206595255703513,1.0357262451985627,1.045923785622247,1.045923785622247,-1.2658987403451572e-15,high,-4.7545666155337285,-2.7310648904549994,2.023501725078729,2.023501725078729,Derived by element substitution,cd3ab4aa9492cebd14789915eb481d7b,0.020530806707421245,-1.0432665697167103,3.0,1D,PBE,0.8279094481921695,4.6664320963618025,,Ta4Te4Cl12-bc237619a9ac,Nb4Te4Br12-355277356a55,Ta4Te4Cl12-4487b5df2d01,,,,,,,,,,,high,2.1892486560454038e-08,,,,,Ta4Te4Cl12
new_shell/COD_ICSD/Nb4Br12Te4_35376_0/tree/ABC3/2/Ta4I12Se4-ABC3-2-i-0/Ta4I12Se4-ABC3-2-i-0_new_1D/nm,Se4Ta4I12-8d925a23f5a8,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,ABC3,P-1,2,-1,ABC3-2-i,-3.7887586399507347,0.9428513328917236,-4.260184306396597,-3.317332973504873,0.9460177952805622,0.9909372277648147,0.9878964478530987,,,,,,,Derived by element substitution,8d925a23f5a8c0e9c3d56526191eabde,0.19134511686034816,-0.30065359346270026,3.0,1D,PBE-D3,0.9715293574142025,4.760287997364937,Se4Ta4I12-d310e7886bf3,Se4Ta4I12-e1ac68922dc7,Se4Ta4I12-d310e7886bf3,,,,,,,,,,,,,,,,,,Se4Ta4I12
new_shell/COD_ICSD/Nb4Br12Te4_35376_0/tree/ABC3/2/Ta4I12Te4-ABC3-2-i-0/Ta4I12Te4-ABC3-2-i-0_new_bulk/nm,Ta4Te4I12-aa5b813da102,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,ABC3,P2/c,13,2/m,ABC3-13-g,4.8884125458392855,0.5062243840619542,4.635300353808308,5.141524737870262,0.5907100677333599,0.629489328925847,0.5529220689249774,,,,,,,Derived by element substitution,aa5b813da102819e346191530cadc304,0.023085001786129822,-0.36072236101585275,3.0,3D,PBE-D3,,,Ta4Te4I12-f01e3eed5d82,,Nb4Te4Br12-4d0d61b0a546,Ta4Te4I12-ed239917d9a8,,,,,,0.0,0.79,0.10173029642720366,0.10852275306377412,0.0,,,,,,,Ta4Te4I12
new_shell/COD_ICSD/Nb4Cl12Se4_2209086_0/tree/ABC3/2/Nb4Cl12S4-ABC3-2-i-0,Nb4S4Cl12-74e96d8f62f4,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,ABC3,P-1,2,-1,ABC3-2-i,-4.575985877471252,1.076332969155282,-5.114152362048893,-4.037819392893611,1.076332969155282,1.0764548626792099,1.0764548626792099,-1.0708899766773795e-15,high,-5.505116676459119,-3.2922667002167056,2.2128499762424134,2.2128499762424134,Derived by element substitution,74e96d8f62f441c02e0768161ac7e769,0.006447217265687311,-1.2006973102589171,3.0,1D,PBE,0.7780498078361857,5.354035685307438,,Nb4S4Cl12-28b37b0a9420,Nb4Se4Cl12-1e491ea6b50f,Nb4S4Cl12-f7c988b84a64,,,,,,,,,,,high,2.27418409964515e-08,,,,,Nb4S4Cl12
new_shell/COD_ICSD/Nb4Cl12Se4_2209086_0/tree/ABC3/2/Nb4I12S4-ABC3-2-i-0/Nb4I12S4-ABC3-2-i-0_new_1D/nm,Nb4S4I12-3448ec341e11,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,ABC3,P-1,2,-1,ABC3-2-i,-4.125874911907397,0.8671832584482884,-4.559466541131541,-3.6922832826832526,0.8912842323560302,0.9348794840998864,0.9197091184377517,,,,,,,Derived by element substitution,3448ec341e11262e5bc0575dda1ea9bc,0.14793445563408386,-0.4173934282498692,3.0,1D,PBE-D3,0.9710163757594235,5.09689128766682,Nb4S4I12-c3520bfe7c40,Nb4S4I12-9e586a082abc,Nb4S4I12-c3520bfe7c40,,,,,,,,,,,,,,,,,,Nb4S4I12
new_shell/COD_ICSD/Nb4Cl12Se4_2209086_0/tree/ABC3/2/Ta4Br12S4-ABC3-2-i-0/Ta4Br12S4-ABC3-2-i-0_new_bulk/nm,S4Ta4Br12-f29d3a55da8e,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,ABC3,P2/c,13,2/m,ABC3-13-g,3.9064524663691165,0.8731139891509616,3.469895471793636,4.3430094609445975,0.9645808258022712,0.9737692306502228,0.8762985590001446,,,,,,,Derived by element substitution,f29d3a55da8e28d36331354e542f7ef4,0.0681883206424706,-0.8250169423005544,3.0,3D,PBE-D3,,,S4Ta4Br12-e81757e2d5e9,,Nb4Se4Cl12-90a1c3b968bc,S4Ta4Br12-8b08debd731f,,,,,,0.0,0.93,0.007180670405410483,0.06176073299571094,0.0,,,,,,,S4Ta4Br12
new_shell/COD_ICSD/Nb4Cl12Se4_2209086_0/tree/ABC3/2/Ta4I12S4-ABC3-2-i-0,S4Ta4I12-430b9eb18d9c,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,ABC3,P-1,2,-1,ABC3-2-i,-3.8891641010512625,1.0161797440888556,-4.39725397309569,-3.3810742290068347,1.0263991888679156,1.0425789425350698,1.0425789425350698,-4.487335873281893e-15,high,-4.783880973118098,-2.8487326549541345,1.9351483181639635,1.9351483181639635,Derived by element substitution,430b9eb18d9c075131b9dccbd1cb84de,0.06289846520922882,-0.5460810902073284,3.0,1D,PBE,0.9757175711778335,4.864881672229096,,S4Ta4I12-cdd918a669d4,Nb4Se4Cl12-1e491ea6b50f,S4Ta4I12-27af632c4101,,,,,,,,,,,high,2.484012500339324e-08,,,,,S4Ta4I12
new_shell/COD_ICSD/Ni4Ta16Te16_659270_0/tree/AB4C4/10/Nb8Ni2S8-AB4C4-10-l-m-n-0/Nb8Ni2S8-AB4C4-10-l-m-n-0_new_1D/nm,Ni2Nb8S8-836fd706da78,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,AB4C4,P2/m,10,2/m,AB4C4-10-lmn,-3.304204590677343,0.0,,,0.0,0.0,0.0,,,,,,,Derived by element substitution,836fd706da7863f4f4ee5f851b829abe,0.3224563044950133,-0.6735804626560369,2.0,1D,PBE-D3,1.6992812851098025,5.003485875787145,Ni2Nb8S8-bd235a63ca9b,Ni4Nb16S16-910988f9a8ee,Ni2Nb8S8-bd235a63ca9b,,,,,,,,,,,,,,,,,,Ni2Nb8S8
new_shell/COD_ICSD/Ni4Ta16Te16_659270_0/tree/AB4C4/10/Nb8Ni2Se8-AB4C4-10-l-m-n-0/Nb8Ni2Se8-AB4C4-10-l-m-n-0_new_bulk/nm,Ni4Nb16Se16-af01c457ae94,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,AB4C4,Pbam,55,mmm,AB4C4-55-egh,7.771911293847371,0.0,,,0.0,0.0,0.0,,,,,,,Derived by element substitution,af01c457ae94d669d38c45c300331e40,0.10816020778112734,-0.6616089544399747,3.0,3D,PBE-D3,,,Ni2Nb8Se8-85b578e8e478,,Ni4Ta16Te16-bcf6c6e9ae87,Ni2Nb8Se8-4c2d4c5994d5,,,,,,0.0,0.85,6.350475700855895e-14,0.15498663467907792,0.0,,,,,,,Ni4Nb16Se16
new_shell/COD_ICSD/Ni4Ta16Te16_659270_0/tree/AB4C4/10/Ni2Ta8S8-AB4C4-10-l-m-n-0,Ni2S8Ta8-93b2a1280e38,NM,False,2.0,x,-3513.355869859879,-3513.354654908653,-3512.3720973215313,0.9837725383476936,0.9825575871218462,AB4C4,P2/m,10,2/m,AB4C4-10-lmn,-3.0890882650080824,0.0,,,0.0,0.0,0.0,-6.304906749554876e-15,high,,,0.0,0.0,Derived by element substitution,93b2a1280e388f3650846ba219cef98f,0.12428087501598473,-0.754908238057004,3.0,1D,PBE,1.7229408074616317,4.812029072469715,,Ni4S16Ta16-33c14ebebc6e,Ni2Ta8Te8-c35a9a9955e8,Ni2S8Ta8-a3223e043494,,,,,,,,,,,high,2.471118728353876e-07,,,,,Ni2S8Ta8
new_shell/COD_ICSD/Ni4Ta16Te16_659270_0/tree/AB4C4/10/Ni2Ta8Se8-AB4C4-10-l-m-n-0/Ni2Ta8Se8-AB4C4-10-l-m-n-0_new_1D/nm,Ni2Se8Ta8-382efae17fa6,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,AB4C4,P2/m,10,2/m,AB4C4-10-lmn,-2.83247860927416,0.0,,,0.0,0.0,0.0,,,,,,,Derived by element substitution,382efae17fa694b429566876f4c6dd0f,0.173950143588264,-0.4221880103039616,3.0,1D,PBE-D3,1.818140174658227,4.650618783932387,Ni2Se8Ta8-6bdaa56e0dab,Ni4Se16Ta16-de3059237166,Ni2Se8Ta8-6bdaa56e0dab,,,,,,,,,,,,,,,,,,Ni2Se8Ta8
new_shell/ICSD/Bi4In8I4Se16_423015_0/tree/ABC2D4/6/BiBrIn2Se4,BiBrIn2Se4-31cb664ec8fe,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,ABC2D4,Pm,6,m,ABC2D4-6-ab,-4.1989205663923475,0.6375283148935478,-4.517684723839121,-3.8801564089455733,0.6375283148935478,0.8302388641326277,0.8302388641326277,-0.01983651355406839,low,-5.113240149126108,-3.681648980937307,1.4315911681888012,1.4315911681888012,Derived by element substitution,31cb664ec8fea26833c6c9df8aa95654,0.08834153509880616,-0.4550635630605533,3.0,1D,PBE,1.1233437745604449,5.322264340952792,,,BiIIn2Se4-4f125559eb69,,,,,,,,,,,,,,,,,,BiBrIn2Se4
new_shell/ICSD/Bi4In8I4Se16_423015_0/tree/ABC2D4/6/BiClIn2Te4,BiClIn2Te4-55e5bda212a5,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,ABC2D4,Pm,6,m,ABC2D4-6-ab,-3.83141224014199,0.3558477792411616,-4.009336129762571,-3.653488350521409,0.3558477792411616,0.39476482369031096,0.39476482369031096,-0.15217738047243357,low,-4.3157242413922425,-3.5322218605117404,0.7835023808805022,0.7835023808805022,Derived by element substitution,55e5bda212a5d3a6481bf9102f1aaad6,0.11754365635719238,-0.3136013449528785,3.0,1D,PBE,1.2294791348853833,5.060891375027373,,,BiIIn2Se4-4f125559eb69,,,,,,,,,,,,,,,,,,BiClIn2Te4
new_shell/ICSD/Cu4As16Cl4S12_419754_0/tree/ABC3D4/6/BrCuS3P4,Br2Cu2S6P8-474967587b30,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,ABC3D4,Pma2,28,mm2,ABC3D4-28-acd,-3.37622067843709,1.1988947004058437,-3.975668028640012,-2.7767733282341682,1.1988947004058437,1.21154400251601,1.21154400251601,-0.006434005385424946,high,-5.4730088499720715,-2.44779981955393,3.0252090304181416,3.0252090304181416,Derived by element substitution,474967587b30d6950a36029feb42a634,0.016433448064228362,-0.1827140912002076,3.0,1D,PBE,0.8940106930643554,4.2702313715014455,,,Cl2Cu2S6As8-1dd73deb2492,,,,,,,,,,,,,,,,,,Br2Cu2S6P8
